game 2
ply 32|0010100010000000000000300000000200000000000002000200300|11 11 12 0|0 0 0 0|0 0 0 0|3|0||1 2 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 42 43 44 45 47 48 49 51 52 55
ply 43|0010100010000000000000300000000200000000003002000200300|11 11 11 0|0 0 0 0|0 0 0 0|1|0||1 4 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 42 44 45 47 48 49 51 52 54 55
ply 42|0010100010000000000000300000000200000000013002000200300|10 11 11 0|0 0 0 0|0 0 0 0|2|0||1 2 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 41 44 45 47 48 49 51 54 55
ply 21|0010100010000000000020300000000200000000013002000200300|10 10 11 0|0 0 0 0|0 0 0 0|3|0||1 2 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 45 47 48 49 51 52 55
ply 45|0010100010000000000020300000000200000000013032000200300|10 10 10 0|0 0 0 0|0 0 0 0|1|0||1 4 6 7 8 10 11 12 13 14 15 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 47 48 49 51 52 54 55
ply 47|0010100010000000000020300000000200000000013032100200300|9 10 10 0|0 0 0 0|0 0 0 0|2|0||1 2 4 6 7 8 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 41 44 48 49 51 54 55
ply 7|0010102010000000000020300000000200000000013032100200300|9 9 10 0|0 0 0 0|0 0 0 0|3|0||1 2 4 6 8 10 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 48 49 51 52 55
ply 1|3010102010000000000020300000000200000000013032100200300|9 9 9 0|0 0 0 0|0 0 0 0|1|0||4 6 8 10 11 12 13 14 15 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 41 44 48 49 51 52 54 55
ply 10|3010102011000000000020300000000200000000013032100200300|8 9 9 0|0 0 0 0|0 0 0 0|2|0||2 4 6 8 11 12 13 14 15 16 17 18 19 20 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 41 44 48 49 51 54 55
ply 20|3010102011000000000220300000000200000000013032100200300|8 8 9 0|0 0 0 0|0 0 0 0|3|0||4 6 8 11 12 13 14 15 16 17 18 19 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 48 49 51 52 55
ply 11|3010102011300000000220300000000200000000013032100200300|8 8 8 0|0 0 0 0|0 0 0 0|1|0||6 8 12 13 14 15 18 19 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 41 44 48 49 51 52 54 55
ply 12|3010102011310000000220300000000200000000013032100200300|7 8 8 0|0 0 0 0|0 0 0 0|2|0||2 4 6 8 13 14 15 16 17 18 19 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 41 44 48 49 51 54 55
ply 17|3010102011310000200220300000000200000000013032100200300|7 7 8 0|0 0 0 0|0 0 0 0|3|0||4 6 8 13 14 15 16 18 19 22 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 44 48 49 51 52 55
ply 36|3010102011310000200220300000000200030000013032100200300|7 7 7 0|0 0 0 0|0 0 0 0|1|0||6 8 13 14 15 18 19 22 24 25 26 27 28 29 30 31 33 34 35 37 38 39 41 44 48 49 51 52 54 55
ply 31|3010102011310000200220300000001200030000013032100200300|6 7 7 0|0 0 0 0|0 0 0 0|2|0||2 4 6 8 13 14 15 16 18 19 22 24 25 26 27 28 29 30 33 34 35 37 38 41 44 48 49 51 54 55
ply 18|3010102011310000220220300000001200030000013032100200300|6 6 7 0|0 0 0 0|0 0 0 0|3|0||4 6 8 13 14 15 16 19 22 24 25 26 27 28 29 30 33 34 35 37 38 39 40 41 44 48 49 51 52 55
ply 52|3010102011310000220220300000001200030000013032100203300|6 6 6 0|0 0 0 0|0 0 0 0|1|0||6 8 13 14 15 19 22 24 25 26 27 28 29 30 33 34 35 37 38 39 41 44 48 49 51 54 55
ply 38|3010102011310000220220300000001200030100013032100203300|5 6 6 0|0 0 0 0|0 0 0 0|2|0||2 4 6 8 13 14 15 16 19 22 24 25 26 27 28 29 30 33 34 35 37 41 44 48 49 51 54 55
ply 33|3010102011310000220220300000001220030100013032100203300|5 5 6 0|0 0 0 0|0 0 0 0|3|0||4 6 8 13 14 15 16 19 22 24 25 26 27 28 29 30 34 35 37 39 40 41 44 48 49 51 55
ply 51|3010102011310000220220300000001220030100013032100233300|5 5 5 0|0 0 0 0|0 0 0 0|1|0||6 8 13 14 15 19 22 24 25 26 27 28 29 30 34 35 37 39 41 44 48 49 54 55
ply 41|3010102011310000220220300000001220030100113032100233300|4 5 5 0|0 0 0 0|0 0 0 0|2|0||2 4 6 8 13 14 15 16 19 22 24 25 26 27 28 29 30 34 35 37 44 48 49 54 55
ply 8|3010102211310000220220300000001220030100113032100233300|4 4 5 0|0 0 0 0|0 0 0 0|3|0||4 6 13 14 15 16 19 22 24 25 26 27 28 29 30 34 35 37 39 40 44 48 49 55
ply 4|3013102211310000220220300000001220030100113032100233300|4 4 4 0|0 0 0 0|0 0 0 0|1|0||6 13 14 15 19 22 24 25 26 27 28 29 30 34 35 37 39 44 48 49 54 55
ply 49|3013102211310000220220300000001220030100113032101233300|3 4 4 0|0 0 0 0|0 0 0 0|2|0||2 6 13 14 15 16 19 22 24 25 26 27 28 29 30 34 35 37 44 48 54 55
ply 24|3013102211310000220220320000001220030100113032101233300|3 3 4 0|0 0 0 0|0 0 0 0|3|0||6 13 14 15 16 19 22 25 26 27 28 29 30 34 35 37 39 40 44 48 55
ply 13|3013102211313000220220320000001220030100113032101233300|3 3 3 0|0 0 0 0|0 0 0 0|1|0||6 14 15 19 22 25 26 27 28 29 30 34 35 37 39 44 48 54 55
ply 29|3013102211313000220220320000101220030100113032101233300|2 3 3 0|0 0 0 0|0 0 0 0|2|0||2 6 14 15 19 22 25 26 27 28 30 34 35 37 44 48 54 55
ply 25|3013102211313000220220322000101220030100113032101233300|2 2 3 0|0 0 0 0|0 0 0 0|3|0||6 14 15 16 19 22 26 27 28 30 34 35 37 39 40 44 48 55 56
ply 56|0013002211000000220220322000101220030100113032101233300|2 2 6 0|0 0 2 0|2 0 0 0|1|0||1 5 6 11 12 13 14 15 19 22 26 27 28 30 34 35 37 39 44 48 54 55
ply 14|0013002211000100220220322000101220030100113032101233300|1 2 6 0|0 0 2 0|2 0 0 0|2|0||1 2 5 6 11 12 13 15 19 22 26 27 28 30 34 35 37 44 48 54 55
ply 26|0013002211000100220220322200101220030100113032101233300|1 1 6 0|0 0 2 0|2 0 0 0|3|0||1 2 5 6 11 12 13 15 16 19 22 27 28 30 34 35 37 39 40 44 48 55
ply 22|0013002211000100220223322200101220030100113032101233300|1 1 5 0|0 0 2 0|2 0 0 0|1|0||1 5 6 11 12 13 15 19 27 28 30 34 35 37 39 44 48 54 55 152
ply 152|0013002210000000200003322000101220030100103032101233300|4 1 5 0|4 0 2 0|2 4 0 0|2|0||1 2 5 6 11 12 13 14 15 18 19 20 21 26 27 28 30 34 35 37 42 44 48 54 55
ply 1|2013002210000000200003322000101220030100103032101233300|4 0 5 0|4 0 2 0|2 4 0 0|3|0||2 5 6 11 12 13 14 15 16 18 19 20 21 26 27 28 30 34 35 37 39 40 42 44 48 55
ply 16|2013002210000003200003322000101220030100103032101233300|4 0 4 0|4 0 2 0|2 4 0 0|1|0||5 6 10 11 12 13 14 15 18 19 20 21 26 27 28 30 34 35 37 39 42 44 48 54 55
ply 55|2013002210000003200003322000101220030100103032101233301|3 0 4 0|4 0 2 0|2 4 0 0|3|0|2|2 5 6 11 12 13 14 15 18 19 20 21 26 27 28 30 34 35 37 39 40 42 44 48
ply 14|2013002210000303200003322000101220030100103032101233301|3 0 3 0|4 0 2 0|2 4 0 0|1|0||5 6 10 11 12 13 15 18 19 20 21 26 27 28 30 34 35 37 39 42 44 48
ply 26|2013002210000303200003322100101220030100103032101233301|2 0 3 0|4 0 2 0|2 4 0 0|3|0|2|2 5 6 11 12 13 15 18 19 20 21 27 28 30 34 35 37 39 40 42 44 48
ply 40|2013002210000303200003322100101220030103103032101233301|2 0 2 0|4 0 2 0|2 4 0 0|1|0||5 6 10 11 12 13 15 18 19 20 21 27 28 30 34 35 37 39 42 44 48 168
ply 11|2013002210100303200003322100101220030103103032101233301|1 0 2 0|4 0 2 0|2 4 0 0|3|0|2|2 5 6 12 13 15 18 19 20 21 27 28 30 34 35 37 39 42 44 48
ply 27|2013002210100303200003322130101220030103103032101233301|1 0 1 0|4 0 2 0|2 4 0 0|1|0||5 6 10 12 13 15 18 19 20 21 28 30 34 35 37 39 42 44 48 168
ply 168|2013002210100303200003322000001220000103100032100233301|4 0 1 0|7 0 2 0|2 4 3 0|3|0|2|2 5 6 12 13 15 18 19 20 21 26 27 28 29 30 34 35 36 37 39 42 43 44 48 49
ply 30|2013002210100303200003322000031220000103100032100233301|4 0 0 0|7 0 2 0|2 4 3 0|0|1||
game 4
ply 0|0000000000000000000000000000000000000000000000000000000|14 14 14 14|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 55|0000000000000000000000000000000000000000000000000000001|13 14 14 14|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 40|0000000000000000000000000000000000000002000000000000001|13 13 14 14|0 0 0 0|0 0 0 0|3|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 17|0000000000000000300000000000000000000002000000000000001|13 13 13 14|0 0 0 0|0 0 0 0|4|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 4|0004000000000000300000000000000000000002000000000000001|13 13 13 13|0 0 0 0|0 0 0 0|1|0||1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53
ply 11|0004000000100000300000000000000000000002000000000000001|12 13 13 13|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 9 10 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 41 42 43 44 45 46 48 49 50 51 52 53 54
ply 16|0004000000100002300000000000000000000002000000000000001|12 12 13 13|0 0 0 0|0 0 0 0|3|0||1 2 3 5 6 7 8 9 12 13 14 15 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 50 51 52 53 54
ply 49|0004000000100002300000000000000000000002000000003000001|12 12 12 13|0 0 0 0|0 0 0 0|4|0||1 2 3 5 6 7 8 9 12 13 14 15 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 50 51 52 53 54
ply 18|0004000000100002340000000000000000000002000000003000001|12 12 12 12|0 0 0 0|0 0 0 0|1|0||1 2 3 5 6 7 8 9 10 12 13 14 15 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 50 51 52 53
ply 44|0004000000100002340000000000000000000002000100003000001|11 12 12 12|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 10 12 13 14 15 19 20 21 22 23 25 26 27 28 29 30 31 33 34 35 36 37 38 39 41 42 43 45 46 48 50 51 52 53 54
ply 15|0004000000100022340000000000000000000002000100003000001|11 11 12 12|0 0 0 0|0 0 0 0|3|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 41 42 43 45 46 47 48 50 51 52 53 54
ply 37|0004000000100022340000000000000000003002000100003000001|11 11 11 12|0 0 0 0|0 0 0 0|4|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 39 41 42 43 45 46 47 48 50 51 52 53 54
ply 30|0004000000100022340000000000040000003002000100003000001|11 11 11 11|0 0 0 0|0 0 0 0|1|0||1 2 3 5 6 7 8 9 10 12 13 14 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 38 39 41 42 43 45 46 47 48 50 51 52 53
ply 52|0004000000100022340000000000040000003002000100003001001|10 11 11 11|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 10 12 13 14 19 20 21 22 23 25 26 27 28 29 31 33 34 35 36 38 39 41 42 43 45 46 48 50 51 53 54
ply 31|0004000000100022340000000000042000003002000100003001001|10 10 11 11|0 0 0 0|0 0 0 0|3|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 33 34 35 36 38 39 41 42 43 45 46 47 48 50 51 53 54
ply 51|0004000000100022340000000000042000003002000100003031001|10 10 10 11|0 0 0 0|0 0 0 0|4|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 33 34 35 36 38 39 41 42 43 45 46 47 48 50 53 54
ply 53|0004000000100022340000000000042000003002000100003031401|10 10 10 10|0 0 0 0|0 0 0 0|1|0||1 2 3 5 6 7 8 9 10 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 33 34 35 36 38 39 41 42 43 45 47 48 50
ply 36|0004000000100022340000000000042000013002000100003031401|9 10 10 10|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 10 12 13 14 19 20 21 22 23 25 26 27 28 29 33 34 35 38 39 41 42 43 45 46 48 50 54
ply 33|0004000000100022340000000000042020013002000100003031401|9 9 10 10|0 0 0 0|0 0 0 0|3|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 34 35 38 39 41 42 43 45 46 47 48 50 54
ply 45|0004000000100022340000000000042020013002000130003031401|9 9 9 10|0 0 0 0|0 0 0 0|4|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 34 35 38 39 41 42 43 46 47 48 50
ply 50|0004000000100022340000000000042020013002000130003431401|9 9 9 9|0 0 0 0|0 0 0 0|1|0||1 2 3 5 6 7 8 9 10 12 13 14 19 20 21 22 23 24 25 26 27 28 29 32 34 35 38 39 41 42 43 47 48
ply 10|0004000001100022340000000000042020013002000130003431401|8 9 9 9|0 0 0 0|0 0 0 0|2|0||1 2 3 5 6 7 8 12 13 14 19 20 21 22 23 25 26 27 28 29 34 35 38 39 41 42 43 46 48 54
ply 26|0004000001100022340000000200042020013002000130003431401|8 8 9 9|0 0 0 0|0 0 0 0|3|0||1 2 3 5 6 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 32 34 35 38 39 41 42 43 46 47 48 54
ply 6|0004030001100022340000000200042020013002000130003431401|8 8 8 9|0 0 0 0|0 0 0 0|4|0||1 2 3 5 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 32 34 35 38 39 41 42 43 46 47 48
ply 5|0004430001100022340000000200042020013002000130003431401|8 8 8 8|0 0 0 0|0 0 0 0|1|0||1 2 3 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 32 34 35 38 39 41 42 43 47 48
ply 32|0004430001100022340000000200042120013002000130003431401|7 8 8 8|0 0 0 0|0 0 0 0|2|0||1 2 3 7 8 12 13 14 19 20 21 22 23 25 27 28 29 34 35 38 39 41 42 43 46 48 54
ply 2|0204430001100022340000000200042120013002000130003431401|7 7 8 8|0 0 0 0|0 0 0 0|3|0||1 3 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 34 35 38 39 41 42 43 46 47 48 54
ply 38|0204430001100022340000000200042120013302000130003431401|7 7 7 8|0 0 0 0|0 0 0 0|4|0||1 3 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 34 35 39 41 42 43 46 47 48
ply 42|0204430001100022340000000200042120013302040130003431401|7 7 7 7|0 0 0 0|0 0 0 0|1|0||1 3 7 8 9 12 13 14 19 20 21 22 23 24 25 27 28 29 34 35 39 41 43 47 48
ply 9|0204430011100022340000000200042120013302040130003431401|6 7 7 7|0 0 0 0|0 0 0 0|2|0||7 8 12 13 14 19 20 21 22 23 25 27 28 29 34 35 39 41 43 46 48 54
ply 34|0204430011100022340000000200042122013302040130003431401|6 6 7 7|0 0 0 0|0 0 0 0|3|0||1 3 7 8 12 13 14 19 20 21 22 23 24 25 27 28 29 35 39 41 43 46 47 48 54
ply 21|0204430011100022340030000200042122013302040130003431401|6 6 6 7|0 0 0 0|0 0 0 0|4|0||1 3 7 8 12 13 14 19 20 22 23 24 25 27 28 29 35 39 41 43 46 47 48
ply 46|0204430011100022340030000200042122013302040134003431401|6 6 6 6|0 0 0 0|0 0 0 0|1|0||1 3 7 8 12 13 14 19 20 22 23 24 25 27 28 29 35 39 41 43 47 48
ply 47|0204430011100022340030000200042122013302040134103431401|5 6 6 6|0 0 0 0|0 0 0 0|2|0||7 8 12 13 14 19 20 22 23 25 27 28 29 35 39 41 43 48 54
ply 27|0204430011100022340030000220042122013302040134103431401|5 5 6 6|0 0 0 0|0 0 0 0|3|0||1 3 7 8 12 13 14 19 20 22 23 24 25 28 29 35 39 41 43 48 54
ply 24|0204430011100022340030030220042122013302040134103431401|5 5 5 6|0 0 0 0|0 0 0 0|4|0||1 3 7 8 12 13 14 19 20 22 23 25 28 29 35 41 43 48
ply 28|0204430011100022340030030224042122013302040134103431401|5 5 5 5|0 0 0 0|0 0 0 0|1|0||7 8 12 13 14 19 20 22 23 25 29 35 41 43 48
ply 23|0204430011100022340030130224042122013302040134103431401|4 5 5 5|0 0 0 0|0 0 0 0|2|0||7 8 12 13 14 19 20 22 25 29 35 39 41 43 48 54
ply 39|0204430011100022340030130224042122013322040134103431401|4 4 5 5|0 0 0 0|0 0 0 0|3|0||1 3 7 8 12 13 14 19 20 22 25 29 35 41 43 48 54 162
ply 8|0204430311100022340030130224042122013322040134103431401|4 4 4 5|0 0 0 0|0 0 0 0|4|0||1 3 7 12 13 14 19 20 22 25 29 35 41 43 48
ply 35|0204430311100022340030130224042122413322040134103431401|4 4 4 4|0 0 0 0|0 0 0 0|1|0||7 12 13 14 19 20 22 25 29 41 43 48
ply 22|0204430311100022340031130224042122413322040134103431401|3 4 4 4|0 0 0 0|0 0 0 0|2|0||7 12 13 14 19 20 25 29 41 43 48 54
ply 14|0204430311100222340031130224042122413322040134103431401|3 3 4 4|0 0 0 0|0 0 0 0|3|0||1 3 7 12 13 19 20 25 29 41 43 48 54 111 162
ply 3|0234430311100222340031130224042122413322040134103431401|3 3 3 4|0 0 0 0|0 0 0 0|4|0||1 7 12 13 19 20 25 29 41 43 48
ply 1|4234430311100222340031130224042122413322040134103431401|3 3 3 3|0 0 0 0|0 0 0 0|1|0||7 12 13 19 20 25 29 41 43 48
ply 25|4234430311100222340031131224042122413322040134103431401|2 3 3 3|0 0 0 0|0 0 0 0|2|0||7 12 13 19 20 29 41 43 48 54
ply 20|4234430311100222340231131224042122413322040134103431401|2 2 3 3|0 0 0 0|0 0 0 0|3|0||7 12 13 19 29 41 43 48 54 111 162
ply 7|4234433311100222340231131224042122413322040134103431401|2 2 2 3|0 0 0 0|0 0 0 0|4|0||12 13 19 29 41 43 48
ply 43|4234433311100222340231131224042122413322044134103431401|2 2 2 2|0 0 0 0|0 0 0 0|1|0||12 13 19 29 41 48
ply 48|4234433311100222340231131224042122413322044134113431401|1 2 2 2|0 0 0 0|0 0 0 0|2|0||12 13 19 29 41 54
ply 29|4234433311100222340231131224242122413322044134113431401|1 1 2 2|0 0 0 0|0 0 0 0|3|0||12 13 19 41 54 111 162
ply 162|4234433311100222340200001224000122410022044104113431401|1 1 7 2|0 0 5 0|2 2 0 1|4|0||12 13 19 21 22 23 24 29 30 31 37 38 41 45
ply 38|4234433311100222340200001224000122410422044104113431401|1 1 7 1|0 0 5 0|2 2 0 1|1|0||12 13 19 21 22 23 29 30 31 37 41 45
ply 19|4234433311100222341200001224000122410422044104113431401|0 1 7 1|0 0 5 0|2 2 0 1|2|0||12 13 21 22 23 29 30 31 37 41 45 54
ply 23|4234433311100222341200201224000122410422044104113431401|0 0 7 1|0 0 5 0|2 2 0 1|3|0||12 13 21 22 24 29 30 31 37 41 45 54
ply 37|4234433311100222341200201224000122413422044104113431401|0 0 6 1|0 0 5 0|2 2 0 1|4|0||12 13 21 22 24 29 30 31 41 45
ply 29|4234433311100222341200201224400122413422044104113431401|0 0 6 0|0 0 5 0|2 2 0 1|0|3||
game 2
ply 0|0000000000000000000000000000000000000000000000000000000|14 14 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 11|0000000000100000000000000000000000000000000000000000000|13 14 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 37|0000000000100000000000000000000000002000000000000000000|13 13 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 32|0000000000100000000000000000000100002000000000000000000|12 13 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55
ply 51|0000000000100000000000000000000100002000000000000020000|12 12 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 38 39 41 42 43 44 45 46 47 48 49 50 52 53 54 55
ply 33|0000000000100000000000000000000110002000000000000020000|11 12 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 52 53 54 55
ply 49|0000000000100000000000000000000110002000000000002020000|11 11 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 38 39 41 42 43 44 45 46 47 48 50 52 53 54 55
ply 54|0000000000100000000000000000000110002000000000002020010|10 11 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 38 39 40 41 42 43 44 45 46 47 48 50 52 53 55
ply 5|0000200000100000000000000000000110002000000000002020010|10 10 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 4 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 38 39 41 42 43 44 45 46 47 48 50 52
ply 4|0001200000100000000000000000000110002000000000002020010|9 10 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 34 35 36 38 39 40 41 42 43 44 45 46 47 48 50 52 53 55
ply 27|0001200000100000000000000020000110002000000000002020010|9 9 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 6 7 8 9 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 29 30 31 34 35 36 38 39 41 42 43 44 45 46 47 48 50 52
ply 25|0001200000100000000000001020000110002000000000002020010|8 9 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29 30 31 34 35 36 38 39 40 41 42 43 44 45 46 47 48 50 52 53 55
ply 30|0001200000100000000000001020020110002000000000002020010|8 8 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 6 7 8 9 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29 31 34 35 36 38 39 41 42 43 44 45 46 47 48 50 52
ply 41|0001200000100000000000001020020110002000100000002020010|7 8 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29 31 34 35 36 38 39 40 42 43 44 45 46 47 48 50 52 53 55
ply 17|0001200000100000200000001020020110002000100000002020010|7 7 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 6 7 8 9 12 13 14 15 16 18 19 20 21 22 23 24 26 28 29 31 34 35 36 38 39 42 43 44 45 46 47 48 50 52
ply 9|0001200010100000200000001020020110002000100000002020010|6 7 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 6 7 8 12 13 14 15 16 18 19 20 21 22 23 24 26 28 29 31 34 35 36 38 39 40 42 43 44 45 46 47 48 50 52 53 55
ply 39|0001200010100000200000001020020110002020100000002020010|6 6 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 6 7 8 12 13 14 15 18 19 20 21 22 23 24 26 28 29 31 34 35 36 38 42 43 44 45 46 47 48 50 52
ply 21|0001200010100000200010001020020110002020100000002020010|5 6 0 0|0 0 0 0|0 0 0 0|2|0||1 2 3 6 7 8 12 13 14 15 16 18 19 20 22 23 24 26 28 29 31 34 35 36 38 40 42 43 44 45 47 48 50 52 53 55
ply 52|0001200010100000200010001020020110002020100000002022010|5 5 0 0|0 0 0 0|0 0 0 0|1|0||1 2 3 6 7 8 12 13 14 15 18 19 20 22 23 24 26 28 29 31 34 35 36 38 42 43 44 45 46 47 48 50
ply 3|0011200010100000200010001020020110002020100000002022010|4 5 0 0|0 0 0 0|0 0 0 0|2|0||1 2 6 7 8 12 13 14 15 16 18 19 20 22 23 24 26 28 29 31 34 35 36 38 40 42 43 44 45 47 48 50 53 55
ply 40|0011200010100000200010001020020110002022100000002022010|4 4 0 0|0 0 0 0|0 0 0 0|1|0||1 6 7 8 12 13 14 15 18 19 20 22 23 24 26 28 29 31 34 35 36 38 42 43 44 45 46 47 48 50
ply 38|0011200010100000200010001020020110002122100000002022010|3 4 0 0|0 0 0 0|0 0 0 0|2|0||1 2 6 7 8 12 13 14 15 16 18 19 20 22 23 24 26 28 29 31 34 35 36 42 43 44 45 48 50 53 55 178
ply 178|0011200010100000200010001020020110000002100000002020010|3 7 0 0|0 1 0 0|1 0 0 0|1|0||1 6 7 8 12 13 14 15 18 19 20 22 23 24 26 28 29 31 34 35 36 37 38 39 42 43 44 45 46 47 48 50 52
